TRAVEL_ID,VISIT_AREA_NM,SIDO,GUNGU,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RESIDENCE_TIME_MIN,REVISIT_YN,VISIT_AREA_ID,TRAVELER_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM
a_a000975,청와대 본관,서울특별시,종로구,2.0,4.0,5.0,5.0,90.0,0,2208240006.0,a000975,1,남,30,4,4,5,3,3,4,4,3,4,7.0,3,3
a_a000788,아모레퍼시픽미술관,서울특별시,용산구,3.0,5.0,5.0,5.0,60.0,0,2208250002.0,a000788,1,여,20,4,5,1,2,2,6,5,2,5,3.0,3,1
a_a000788,덕수궁,서울특별시,중구,2.0,5.0,5.0,5.0,60.0,0,2208260001.0,a000788,1,여,20,4,5,1,2,2,6,5,2,5,3.0,3,1
b_b004636,국립과천과학관,경기도,과천시,3.0,1.0,5.0,5.0,390.0,1,2210080002.0,b004636,11,남,40,1,1,1,1,7,4,1,1,7,2.0,2,3
a_a003399,방화수류정,경기도,수원시,2.0,3.0,2.0,2.0,210.0,0,2210080001.0,a003399,1,여,20,2,4,2,3,2,3,2,5,4,3.0,2,1
a_a007418,백운호수,경기도,의왕시,7.0,4.0,4.0,3.0,90.0,0,2210220003.0,a007418,21,남,30,8,2,1,4,3,2,4,6,6,3.0,2,1
a_a003949,화담숲,경기도,광주시,1.0,4.0,4.0,4.0,180.0,0,2210260005.0,a003949,2,여,40,1,2,4,4,3,3,3,2,5,2.0,2,1
a_a007928,여주오곡나루축제,경기도,여주시,8.0,4.0,3.0,4.0,60.0,0,2210220004.0,a007928,3,남,40,10,2,2,3,4,2,3,2,4,8.0,10,3
a_a006632,왕송호수,경기도,의왕시,7.0,2.0,2.0,2.0,30.0,0,2210230005.0,a006632,2,남,20,4,7,7,1,1,1,4,4,7,2.0,1,1
a_a011091,소래포구 해오름광장,인천광역시,남동구,7.0,4.0,2.0,3.0,60.0,0,2210220003.0,a011091,4,남,30,5,4,1,2,2,3,6,5,5,3.0,5,3
a_a009760,동대문디자인플라자,서울특별시,중구,3.0,4.0,4.0,4.0,120.0,0,2210230003.0,a009760,23,남,20,5,3,1,1,3,4,2,1,6,1.0,2,1
a_a014619,석촌호수 동호,서울특별시,송파구,7.0,2.0,2.0,3.0,30.0,0,2210310007.0,a014619,3,남,20,4,4,2,4,4,4,6,4,2,3.0,1,1
a_a014619,덕수궁,서울특별시,중구,2.0,5.0,5.0,5.0,150.0,0,2211010003.0,a014619,3,남,20,4,4,2,4,4,4,6,4,2,3.0,1,1
a_a000789,경복궁,서울특별시,종로구,2.0,5.0,5.0,5.0,30.0,1,2208220004.0,a000789,4,여,20,2,4,1,4,1,1,2,7,3,2.0,3,0
a_a003435,정발산,경기도,고양시,1.0,5.0,5.0,5.0,60.0,0,2210010002.0,a003435,24,여,40,4,1,2,4,2,2,3,4,3,6.0,3,0
a_a002167,창덕궁 후원,서울특별시,종로구,2.0,5.0,5.0,5.0,150.0,0,2209270002.0,a002167,3,여,50,4,1,1,2,4,2,2,1,2,4.0,3,1
a_a017689,킨텍스 제1전시장,경기도,고양시,3.0,5.0,5.0,5.0,210.0,1,2211110005.0,a017689,6,여,20,3,2,1,3,6,6,4,4,4,7.0,1,1
a_a001573,광교호수공원,경기도,수원시,1.0,4.0,4.0,4.0,60.0,1,2208280003.0,a001573,3,여,30,6,3,2,3,4,2,2,5,7,8.0,2,1
a_a001573,화성행궁,경기도,수원시,2.0,5.0,5.0,5.0,60.0,1,2208270008.0,a001573,3,여,30,6,3,2,3,4,2,2,5,7,8.0,2,1
a_a001573,수원화성,경기도,수원시,2.0,4.0,4.0,4.0,120.0,1,2208270006.0,a001573,3,여,30,6,3,2,3,4,2,2,5,7,8.0,2,1
a_a006989,월미도,인천광역시,중구,1.0,5.0,4.0,4.0,30.0,1,2210310004.0,a006989,2,여,20,1,2,1,6,2,2,6,6,6,3.0,3,1
a_a002011,경복궁,서울특별시,종로구,2.0,5.0,5.0,5.0,60.0,1,2209240011.0,a002011,3,여,30,7,3,3,3,5,5,6,6,3,7.0,5,1
a_a002011,창경궁,서울특별시,종로구,2.0,2.0,4.0,2.0,60.0,0,2209240007.0,a002011,3,여,30,7,3,3,3,5,5,6,6,3,7.0,5,1
a_a001271,코엑스 아쿠아리움,서울특별시,강남구,6.0,4.0,3.0,4.0,120.0,0,2208300004.0,a001271,23,여,40,8,7,1,7,1,1,7,7,1,2.0,1,1
a_a001271,봉은사,서울특별시,강남구,1.0,3.0,3.0,3.0,30.0,0,2208290007.0,a001271,23,여,40,8,7,1,7,1,1,7,7,1,2.0,1,1
a_a001271,마이아트뮤지엄,서울특별시,강남구,3.0,5.0,2.0,5.0,90.0,0,2208290004.0,a001271,23,여,40,8,7,1,7,1,1,7,7,1,2.0,1,1
a_a004788,서울숲,서울특별시,성동구,1.0,4.0,4.0,5.0,120.0,1,2210150003.0,a004788,21,남,30,6,3,3,2,4,4,2,4,5,3.0,1,1
a_a003803,킨텍스 제1전시장,경기도,고양시,3.0,4.0,4.0,4.0,60.0,1,2210090003.0,a003803,1,남,30,5,1,1,1,1,1,1,7,2,3.0,2,1
a_a015340,서울랜드,경기도,과천시,6.0,5.0,5.0,5.0,450.0,1,2210290002.0,a015340,2,여,40,1,4,6,6,2,6,6,2,6,1.0,1,3
a_a017661,에버랜드,경기도,용인시,6.0,5.0,5.0,5.0,390.0,1,2211080003.0,a017661,2,여,20,4,3,3,1,4,5,7,7,7,5.0,5,1
a_a007655,안양예술공원,경기도,안양시,1.0,5.0,5.0,5.0,90.0,0,2210150004.0,a007655,6,여,40,2,3,3,3,5,3,3,3,5,8.0,2,0
a_a005619,국립과천과학관,경기도,과천시,3.0,4.0,4.0,4.0,30.0,0,2210020003.0,a005619,2,여,30,9,4,3,4,3,6,4,4,7,4.0,1,0
a_a005619,서울대공원,경기도,과천시,6.0,5.0,5.0,5.0,300.0,1,2210020002.0,a005619,2,여,30,9,4,3,4,3,6,4,4,7,4.0,1,0
a_a003510,장안문,경기도,수원시,2.0,4.0,5.0,5.0,30.0,0,2209280007.0,a003510,3,여,30,4,2,2,2,4,4,2,2,4,1.0,2,1
a_a003510,수원화성 서장대,경기도,수원시,2.0,5.0,5.0,5.0,30.0,0,2209280006.0,a003510,3,여,30,4,2,2,2,4,4,2,2,4,1.0,2,1
a_a003510,효원공원 월화원,경기도,수원시,1.0,5.0,5.0,5.0,60.0,0,2209280002.0,a003510,3,여,30,4,2,2,2,4,4,2,2,4,1.0,2,1
a_a003510,화성행궁,경기도,수원시,2.0,5.0,5.0,5.0,30.0,1,2209280005.0,a003510,3,여,30,4,2,2,2,4,4,2,2,4,1.0,2,1
a_a003510,수원시립 아이파크미술관,경기도,수원시,3.0,5.0,5.0,5.0,60.0,1,2209280004.0,a003510,3,여,30,4,2,2,2,4,4,2,2,4,1.0,2,1
a_a008721,화성행궁,경기도,수원시,2.0,4.0,3.0,3.0,150.0,1,2210220006.0,a008721,3,여,40,4,1,6,2,1,3,6,2,2,7.0,8,0
a_a006965,아침고요가족동물원,경기도,가평군,6.0,3.0,3.0,3.0,60.0,0,2210290006.0,a006965,2,남,30,3,1,4,1,4,3,3,2,3,3.0,3,1
a_a006965,아침고요수목원,경기도,가평군,1.0,5.0,5.0,5.0,90.0,0,2210290005.0,a006965,2,남,30,3,1,4,1,4,3,3,2,3,3.0,3,1
a_a002008,한강,서울특별시,영등포구,7.0,5.0,5.0,5.0,210.0,1,2209240004.0,a002008,1,여,20,2,2,3,2,3,4,4,6,5,3.0,1,5
a_a006808,에버랜드,경기도,용인시,6.0,5.0,5.0,5.0,360.0,0,2210290002.0,a006808,2,남,20,4,6,2,6,4,3,6,5,5,2.0,2,0
a_a003546,방아머리해수욕장,경기도,안산시,1.0,5.0,5.0,5.0,90.0,1,2209280004.0,a003546,21,여,20,2,4,2,2,5,6,4,2,6,1.0,3,1
a_a003546,동춘서커스 상설공연장,경기도,안산시,3.0,5.0,4.0,4.0,120.0,0,2209280002.0,a003546,21,여,20,2,4,2,2,5,6,4,2,6,1.0,3,1
a_a003546,대부바다향기테마파크,경기도,안산시,6.0,4.0,4.0,4.0,90.0,1,2209280003.0,a003546,21,여,20,2,4,2,2,5,6,4,2,6,1.0,3,1
a_a009439,화담숲,경기도,광주시,1.0,4.0,4.0,4.0,120.0,0,2210200002.0,a009439,27,남,40,12,1,2,1,2,2,6,2,2,1.0,6,1
a_a009439,남한산성 행궁,경기도,광주시,2.0,5.0,4.0,4.0,120.0,0,2210200004.0,a009439,27,남,40,12,1,2,1,2,2,6,2,2,1.0,6,1
a_a014688,마이랜드,인천광역시,중구,6.0,5.0,5.0,5.0,150.0,0,2210300002.0,a014688,2,남,20,1,7,1,1,1,7,1,7,1,1.0,7,0
a_a001627,천주교서울대교구 주교좌 명동대성당,서울특별시,중구,2.0,4.0,2.0,3.0,30.0,0,2209170002.0,a001627,24,여,30,4,1,1,4,1,1,4,3,7,5.0,5,0
a_a006054,다산생태공원,경기도,남양주시,1.0,5.0,4.0,4.0,60.0,0,2210160003.0,a006054,24,남,20,3,5,1,2,4,5,4,2,3,7.0,6,1
a_a000221,두물머리,경기도,양평군,1.0,4.0,4.0,4.0,90.0,1,2208180002.0,a000221,21,여,30,1,6,7,4,5,3,4,5,4,2.0,2,0
a_a003242,경복궁,서울특별시,종로구,2.0,4.0,4.0,4.0,60.0,0,2210060006.0,a003242,2,남,20,1,4,2,1,3,6,6,1,7,3.0,1,1
a_a003242,콘텐츠박스,서울특별시,종로구,3.0,5.0,5.0,5.0,120.0,0,2210080004.0,a003242,2,남,20,1,4,2,1,3,6,6,1,7,3.0,1,1
a_a003242,마로니에공원,서울특별시,종로구,1.0,4.0,4.0,4.0,30.0,0,2210080003.0,a003242,2,남,20,1,4,2,1,3,6,6,1,7,3.0,1,1
a_a001308,효원공원 월화원,경기도,수원시,1.0,5.0,5.0,5.0,90.0,0,2209030003.0,a001308,12,남,30,1,2,2,1,4,4,2,1,6,7.0,1,1
a_a001308,방화수류정,경기도,수원시,2.0,5.0,5.0,5.0,90.0,0,2209020009.0,a001308,12,남,30,1,2,2,1,4,4,2,1,6,7.0,1,1
a_a006280,솔찬공원,인천광역시,연수구,1.0,5.0,5.0,4.0,30.0,0,2210290003.0,a006280,22,여,60,4,5,3,2,1,3,1,3,7,7.0,1,0
a_a011587,화서공원,경기도,수원시,7.0,5.0,5.0,5.0,60.0,0,2210280001.0,a011587,3,여,20,1,2,1,1,7,3,4,6,7,1.0,1,0
a_a015319,월미공원,인천광역시,중구,1.0,5.0,4.0,4.0,30.0,0,2210290006.0,a015319,4,여,40,5,1,2,1,6,6,1,7,4,9.0,2,1
a_a003291,허브아일랜드,경기도,포천시,6.0,4.0,4.0,4.0,180.0,0,2210020002.0,a003291,2,여,20,5,4,3,1,2,4,3,5,4,1.0,5,3
a_a007026,철도박물관,경기도,의왕시,2.0,3.0,2.0,2.0,60.0,0,2210100003.0,a007026,1,여,30,4,2,6,4,4,5,5,3,2,1.0,1,0
a_a017858,팔달산,경기도,수원시,1.0,5.0,4.0,4.0,30.0,0,2211110004.0,a017858,3,여,30,1,1,4,4,5,3,4,7,1,8.0,1,1
a_a017858,화성행궁,경기도,수원시,2.0,2.0,1.0,3.0,30.0,0,2211110003.0,a017858,3,여,30,1,1,4,4,5,3,4,7,1,8.0,1,1
a_a004308,장안문,경기도,수원시,2.0,5.0,4.0,4.0,30.0,1,2210010003.0,a004308,3,남,20,2,3,1,1,4,3,2,7,5,1.0,2,1
a_a010287,여의도공원,서울특별시,영등포구,1.0,3.0,4.0,3.0,30.0,0,2210200006.0,a010287,4,여,30,3,4,1,3,3,5,5,5,6,2.0,1,1
a_a010287,낙산공원,서울특별시,종로구,2.0,5.0,5.0,5.0,60.0,0,2210200010.0,a010287,4,여,30,3,4,1,3,3,5,5,5,6,2.0,1,1
a_a007205,마이아트뮤지엄,서울특별시,강남구,3.0,4.0,4.0,4.0,90.0,0,2210260004.0,a007205,6,여,20,1,4,1,1,2,2,6,7,7,2.0,8,0
a_a017538,오이도 빨강등대,경기도,시흥시,1.0,3.0,3.0,3.0,30.0,0,2211120005.0,a017538,24,여,20,3,3,2,3,3,2,4,5,3,1.0,3,1
a_a002425,서대문형무소역사관,서울특별시,서대문구,2.0,5.0,5.0,5.0,120.0,0,2209180004.0,a002425,23,여,30,3,4,1,2,4,6,2,3,7,1.0,3,2
a_a004008,방아머리해수욕장,경기도,안산시,1.0,5.0,5.0,5.0,30.0,0,2210200003.0,a004008,25,여,30,4,2,3,3,3,1,3,2,5,2.0,2,0
a_a002494,뚝섬한강공원,서울특별시,광진구,1.0,5.0,4.0,5.0,150.0,1,2209220006.0,a002494,22,남,20,3,6,2,1,3,2,4,1,6,1.0,3,1
a_a006590,서울 선릉과 정릉,서울특별시,강남구,2.0,4.0,5.0,4.0,60.0,0,2210150003.0,a006590,3,여,20,4,6,1,2,1,2,6,6,7,3.0,1,1
a_a009411,두물머리,경기도,양평군,2.0,5.0,5.0,5.0,90.0,1,2210160002.0,a009411,21,여,50,1,2,4,6,2,3,2,6,7,3.0,1,5
a_a006712,효원공원 월화원,경기도,수원시,2.0,5.0,4.0,5.0,60.0,0,2210220003.0,a006712,1,남,30,4,4,4,4,4,4,4,4,4,2.0,3,1
a_a004807,곤지암리조트,경기도,광주시,13.0,5.0,5.0,5.0,30.0,0,2210230006.0,a004807,21,남,30,6,2,1,1,3,6,3,6,7,2.0,1,3
a_a004807,화담숲,경기도,광주시,1.0,5.0,5.0,5.0,180.0,0,2210240001.0,a004807,21,남,30,6,2,1,1,3,6,3,6,7,2.0,1,3
a_a001892,동대문디자인플라자,서울특별시,중구,3.0,5.0,4.0,4.0,120.0,0,2209290003.0,a001892,6,여,30,5,7,1,1,1,1,4,4,3,3.0,3,1
a_a003320,에버랜드,경기도,용인시,6.0,5.0,5.0,5.0,210.0,0,2209270003.0,a003320,2,여,30,6,4,4,6,1,1,3,5,2,3.0,8,4
a_a006803,화성관광열차안내소 연무대매표소,경기도,수원시,13.0,5.0,5.0,5.0,60.0,0,2210130006.0,a006803,3,여,20,4,3,2,2,6,6,3,6,5,7.0,14,0
a_a006803,수원화성 팔달문,경기도,수원시,2.0,4.0,3.0,3.0,30.0,0,2210130003.0,a006803,3,여,20,4,3,2,2,6,6,3,6,5,7.0,14,0
a_a006803,카자구루마,경기도,수원시,2.0,3.0,2.0,3.0,60.0,0,2210130009.0,a006803,3,여,20,4,3,2,2,6,6,3,6,5,7.0,14,0
a_a006803,화서공원,경기도,수원시,1.0,5.0,5.0,5.0,30.0,0,2210130008.0,a006803,3,여,20,4,3,2,2,6,6,3,6,5,7.0,14,0
a_a014461,석촌호수 동호,서울특별시,송파구,1.0,4.0,5.0,5.0,30.0,1,2210280005.0,a014461,6,여,20,3,6,2,4,6,3,2,7,5,7.0,2,0
a_a014461,롯데월드 샤롯데씨어터,서울특별시,송파구,6.0,5.0,5.0,5.0,210.0,0,2210280007.0,a014461,6,여,20,3,6,2,4,6,3,2,7,5,7.0,2,0
a_a001199,자라섬,경기도,가평군,8.0,4.0,4.0,4.0,270.0,0,2208270004.0,a001199,9,여,30,2,2,1,2,3,6,7,7,7,9.0,4,3
a_a001199,아침고요수목원,경기도,가평군,1.0,5.0,5.0,5.0,150.0,1,2208280001.0,a001199,9,여,30,2,2,1,2,3,6,7,7,7,9.0,4,3
a_a005158,화성융릉과건릉,경기도,화성시,2.0,5.0,5.0,5.0,60.0,0,2210030002.0,a005158,3,여,30,4,4,4,3,1,2,4,2,1,2.0,1,1
a_a010127,아침고요수목원,경기도,가평군,1.0,5.0,4.0,4.0,120.0,0,2210240004.0,a010127,8,여,40,1,3,2,1,5,6,7,6,2,1.0,4,5
a_a010127,가평레일파크,경기도,가평군,13.0,4.0,5.0,4.0,90.0,0,2210250004.0,a010127,8,여,40,1,3,2,1,5,6,7,6,2,1.0,4,5
a_a010127,아침고요가족동물원,경기도,가평군,13.0,4.0,3.0,4.0,60.0,0,2210240005.0,a010127,8,여,40,1,3,2,1,5,6,7,6,2,1.0,4,5
a_a004696,서울숲,서울특별시,성동구,1.0,5.0,5.0,5.0,30.0,1,2210080012.0,a004696,1,여,30,5,3,1,6,2,4,3,6,6,3.0,2,1
a_a004696,서울숲,서울특별시,성동구,1.0,5.0,5.0,5.0,30.0,1,2210080010.0,a004696,1,여,30,5,3,1,6,2,4,3,6,6,3.0,2,1
a_a001130,가평뮤직빌리지 음악역1939,경기도,가평군,3.0,5.0,5.0,4.0,30.0,0,2208260001.0,a001130,22,남,20,3,1,6,1,5,5,1,1,6,9.0,1,5
a_a001130,청와대 본관,서울특별시,종로구,2.0,5.0,5.0,5.0,90.0,0,2208250002.0,a001130,22,남,20,3,1,6,1,5,5,1,1,6,9.0,1,5
a_a001130,쁘띠프랑스,경기도,가평군,13.0,5.0,3.0,4.0,60.0,0,2208260002.0,a001130,22,남,20,3,1,6,1,5,5,1,1,6,9.0,1,5
a_a005986,수원화성박물관,경기도,수원시,2.0,4.0,3.0,4.0,60.0,0,2210100002.0,a005986,3,여,60,1,2,4,2,4,4,6,5,4,8.0,5,2
a_a005986,화성행궁,경기도,수원시,2.0,4.0,3.0,4.0,60.0,0,2210100003.0,a005986,3,여,60,1,2,4,2,4,4,6,5,4,8.0,5,2
a_a001971,서울어린이대공원 동물원,서울특별시,광진구,6.0,5.0,5.0,5.0,180.0,0,2209100001.0,a001971,1,남,20,2,5,1,1,7,1,1,7,7,1.0,3,0
a_a005956,화담숲,경기도,광주시,1.0,1.0,3.0,1.0,30.0,0,2210090002.0,a005956,22,남,30,4,1,4,1,4,1,1,4,7,3.0,1,1
a_a005485,신대호수,경기도,수원시,1.0,5.0,5.0,5.0,60.0,0,2210030003.0,a005485,11,남,20,5,2,2,2,5,4,3,6,2,6.0,3,1
a_a000820,자라섬재즈페스티벌,경기도,가평군,3.0,3.0,4.0,4.0,330.0,0,2208270002.0,a000820,6,여,30,6,4,2,4,2,2,5,4,2,7.0,1,2
a_a004420,남이섬,강원도,춘천시,1.0,5.0,5.0,5.0,90.0,0,2210090003.0,a004420,8,남,20,3,1,1,1,3,7,2,6,7,7.0,1,1
a_a014301,장안문,경기도,수원시,2.0,5.0,5.0,4.0,30.0,1,2210300002.0,a014301,3,남,30,4,5,6,7,3,3,6,2,7,2.0,6,1
a_a014301,행궁동벽화마을,경기도,수원시,7.0,4.0,3.0,3.0,30.0,0,2210300006.0,a014301,3,남,30,4,5,6,7,3,3,6,2,7,2.0,6,1
a_a000978,캐리비안베이,경기도,용인시,6.0,5.0,5.0,5.0,450.0,1,2208280001.0,a000978,2,여,20,2,3,2,4,2,1,4,7,4,3.0,3,1
a_a000978,에버랜드,경기도,용인시,6.0,5.0,4.0,4.0,240.0,1,2208270002.0,a000978,2,여,20,2,3,2,4,2,1,4,7,4,3.0,3,1
a_a005643,화담숲,경기도,광주시,1.0,5.0,5.0,5.0,180.0,1,2210300004.0,a005643,21,여,30,5,4,4,5,6,7,5,2,7,3.0,1,3
a_a005992,나리공원,경기도,양주시,1.0,5.0,4.0,4.0,90.0,0,2210080003.0,a005992,9,여,30,5,3,3,4,3,3,5,5,3,3.0,4,1
a_a014856,남이섬,강원도,춘천시,1.0,5.0,5.0,5.0,60.0,0,2211020008.0,a014856,1,남,30,5,5,3,3,4,3,6,5,5,1.0,1,0
a_a014856,남이섬,강원도,춘천시,1.0,5.0,5.0,5.0,60.0,0,2211020007.0,a014856,1,남,30,5,5,3,3,4,3,6,5,5,1.0,1,0
a_a004909,화담숲,경기도,광주시,1.0,5.0,5.0,5.0,300.0,1,2210080002.0,a004909,22,여,20,4,1,4,6,2,1,1,7,7,2.0,2,2
a_a015837,청와대 본관,서울특별시,종로구,2.0,2.0,1.0,1.0,60.0,0,2211040005.0,a015837,1,여,50,4,7,1,1,4,1,3,7,1,7.0,1,2
a_a015837,서울숲,서울특별시,성동구,1.0,5.0,5.0,5.0,60.0,0,2211050001.0,a015837,1,여,50,4,7,1,1,4,1,3,7,1,7.0,1,2
a_a002679,곤지암리조트,경기도,광주시,13.0,4.0,5.0,4.0,30.0,1,2209300006.0,a002679,2,여,30,6,5,6,6,5,5,4,4,5,2.0,1,1
d_d004639,석촌호수 서호,서울특별시,송파구,1.0,5.0,5.0,5.0,90.0,0,2210300004.0,d004639,6,남,30,5,1,1,1,2,2,1,5,7,8.0,4,1
d_d004639,국립현대미술관 서울관,서울특별시,종로구,3.0,5.0,5.0,5.0,150.0,0,2210290001.0,d004639,6,남,30,5,1,1,1,2,2,1,5,7,8.0,4,1
d_d004639,올림픽공원,서울특별시,송파구,1.0,5.0,5.0,5.0,60.0,0,2210300002.0,d004639,6,남,30,5,1,1,1,2,2,1,5,7,8.0,4,1
a_a000824,석촌호수산책길,서울특별시,송파구,7.0,4.0,4.0,4.0,30.0,0,2209030003.0,a000824,6,여,20,4,6,2,2,2,3,3,7,1,1.0,5,0
a_a000824,코엑스,서울특별시,강남구,8.0,4.0,4.0,4.0,300.0,0,2209030005.0,a000824,6,여,20,4,6,2,2,2,3,3,7,1,1.0,5,0
a_a006232,허브아일랜드,경기도,포천시,6.0,4.0,3.0,5.0,150.0,0,2210230006.0,a006232,2,남,20,3,2,2,1,6,3,2,6,2,7.0,1,1
a_a006232,비둘기낭폭포,경기도,포천시,13.0,5.0,3.0,5.0,60.0,0,2210230005.0,a006232,2,남,20,3,2,2,1,6,3,2,6,2,7.0,1,1
a_a014835,여의도한강공원,서울특별시,영등포구,1.0,4.0,3.0,4.0,90.0,0,2211020002.0,a014835,2,여,30,4,4,1,4,4,1,4,7,4,7.0,1,1
a_a014835,롯데월드,서울특별시,송파구,6.0,3.0,3.0,3.0,120.0,1,2210290003.0,a014835,2,여,30,4,4,1,4,4,1,4,7,4,7.0,1,1
a_a012155,화담숲,경기도,광주시,1.0,5.0,5.0,5.0,180.0,1,2210270002.0,a012155,21,여,20,4,2,2,2,2,6,3,2,4,3.0,5,1
a_a007408,마이아트뮤지엄,서울특별시,강남구,3.0,5.0,4.0,4.0,90.0,0,2210270005.0,a007408,6,여,20,2,6,2,2,2,2,5,3,6,7.0,6,0
a_a007408,서울어린이대공원,서울특별시,광진구,1.0,4.0,5.0,5.0,30.0,0,2210270009.0,a007408,6,여,20,2,6,2,2,2,2,5,3,6,7.0,6,0
a_a000891,니지모리스튜디오,서울특별시,강동구,6.0,4.0,5.0,5.0,150.0,0,2208210002.0,a000891,6,남,20,4,2,1,1,2,4,2,1,4,8.0,2,1
a_a007309,북수원온천,경기도,수원시,6.0,2.0,2.0,2.0,360.0,0,2210300004.0,a007309,4,여,40,5,2,2,4,2,2,6,2,2,1.0,2,1
a_a007609,한국민속촌,경기도,용인시,6.0,5.0,5.0,4.0,360.0,1,2210220003.0,a007609,2,여,50,5,2,2,2,4,6,2,6,6,7.0,1,1
a_a014164,화성행궁,경기도,수원시,2.0,4.0,4.0,5.0,60.0,0,2210270005.0,a014164,3,남,60,5,4,4,3,3,5,4,3,6,1.0,1,3
a_a002121,청와대 본관,서울특별시,종로구,2.0,5.0,4.0,5.0,60.0,0,2209140006.0,a002121,6,여,20,4,4,3,1,4,4,5,2,4,3.0,2,1
a_a002121,콘텐츠박스,서울특별시,종로구,3.0,4.0,5.0,5.0,120.0,0,2209130008.0,a002121,6,여,20,4,4,3,1,4,4,5,2,4,3.0,2,1
a_a002567,재인폭포,경기도,연천군,1.0,5.0,5.0,5.0,60.0,0,2209250002.0,a002567,8,여,40,1,4,1,2,2,3,3,1,6,3.0,1,2
a_a010138,경의선숲길,서울특별시,마포구,7.0,5.0,5.0,5.0,30.0,1,2210220006.0,a010138,22,여,20,4,4,3,2,2,3,5,5,6,1.0,4,0
a_a003006,분당중앙공원,경기도,성남시,1.0,5.0,5.0,5.0,30.0,0,2209240006.0,a003006,6,여,40,4,2,4,4,5,4,4,2,2,8.0,8,0
a_a003006,노무현시민센터,서울특별시,종로구,3.0,5.0,5.0,5.0,240.0,1,2209250004.0,a003006,6,여,40,4,2,4,4,5,4,4,2,2,8.0,8,0
a_a003006,노무현시민센터,서울특별시,종로구,3.0,5.0,5.0,5.0,120.0,0,2209250002.0,a003006,6,여,40,4,2,4,4,5,4,4,2,2,8.0,8,0
a_a003778,장안문,경기도,수원시,2.0,5.0,5.0,5.0,60.0,0,2210010006.0,a003778,3,남,20,5,3,2,2,5,2,5,5,3,7.0,2,0
a_a003778,화성행궁,경기도,수원시,2.0,5.0,3.0,4.0,30.0,0,2210010004.0,a003778,3,남,20,5,3,2,2,5,2,5,5,3,7.0,2,0
a_a001957,신대호수,경기도,수원시,7.0,4.0,4.0,4.0,30.0,1,2209120003.0,a001957,25,남,30,4,3,5,5,5,2,3,5,4,2.0,3,2
a_a001957,원천호수,경기도,수원시,1.0,3.0,5.0,5.0,60.0,1,2209120001.0,a001957,25,남,30,4,3,5,5,5,2,3,5,4,2.0,3,2
a_a001753,롯데월드,서울특별시,송파구,6.0,5.0,5.0,5.0,210.0,1,2209230003.0,a001753,2,남,40,5,1,4,1,3,2,6,3,2,7.0,1,1
a_a001753,올림픽공원,서울특별시,송파구,1.0,5.0,5.0,5.0,300.0,1,2209240001.0,a001753,2,남,40,5,1,4,1,3,2,6,3,2,7.0,1,1
a_a001753,올림픽공원,서울특별시,송파구,1.0,5.0,5.0,5.0,270.0,0,2209230005.0,a001753,2,남,40,5,1,4,1,3,2,6,3,2,7.0,1,1
a_a007102,롯데월드타워,서울특별시,송파구,6.0,5.0,5.0,5.0,420.0,0,2210220004.0,a007102,1,여,40,4,1,1,1,2,1,1,1,7,7.0,1,0
a_a002760,아침고요수목원,경기도,가평군,1.0,5.0,5.0,5.0,120.0,1,2209250002.0,a002760,21,여,20,4,1,4,2,6,6,3,6,6,3.0,5,1
a_a003073,예스파크,경기도,이천시,8.0,5.0,4.0,5.0,150.0,0,2209250006.0,a003073,9,여,30,6,3,3,6,4,6,6,6,2,1.0,1,2
a_a005424,벽초지수목원,경기도,파주시,1.0,4.0,2.0,4.0,90.0,0,2210140003.0,a005424,2,여,60,3,2,6,3,4,2,5,6,5,2.0,8,1
a_a005424,헤이리예술마을,경기도,파주시,7.0,4.0,4.0,4.0,30.0,0,2210150001.0,a005424,2,여,60,3,2,6,3,4,2,5,6,5,2.0,8,1
a_a001895,한강중앙공원,경기도,김포시,1.0,5.0,5.0,5.0,30.0,0,2209130008.0,a001895,21,여,30,5,3,2,5,5,2,4,6,7,5.0,10,1
a_a004982,양화한강공원,서울특별시,영등포구,8.0,3.0,4.0,4.0,150.0,0,2210080005.0,a004982,1,남,30,4,4,4,1,4,4,4,3,4,1.0,3,0
a_a018070,마장호수,경기도,파주시,1.0,4.0,4.0,4.0,90.0,0,2211120005.0,a018070,22,여,20,5,3,2,3,2,2,3,2,6,1.0,4,1
a_a008211,서울역사박물관,서울특별시,종로구,2.0,5.0,5.0,4.0,60.0,0,2210220003.0,a008211,2,남,30,2,5,2,2,5,2,7,7,1,7.0,2,0
a_a008211,남산공원,서울특별시,중구,1.0,5.0,4.0,5.0,60.0,0,2210220006.0,a008211,2,남,30,2,5,2,2,5,2,7,7,1,7.0,2,0
a_a008211,롯데월드,서울특별시,송파구,6.0,4.0,4.0,4.0,360.0,1,2210210003.0,a008211,2,남,30,2,5,2,2,5,2,7,7,1,7.0,2,0
