TRAVEL_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM,sido_gungu_list
d_d000367,2,여,30,2,2,1,6,4,6,7,2,7,3.0,1,5,['제주도+서귀포시']
d_d010131,11,남,20,3,6,2,1,6,5,6,2,7,5.0,2,0,"['제주도+제주시', '제주도+서귀포시']"
d_d001038,28,남,40,4,1,7,4,7,7,7,7,7,1.0,4,0,"['제주도+제주시', '제주도+서귀포시']"
d_d002789,11,여,40,2,1,2,4,2,2,2,2,2,9.0,2,2,"['제주도+제주시', '제주도+서귀포시']"
d_d009030,2,여,20,4,6,2,6,3,6,6,5,5,3.0,3,1,['제주도+서귀포시']
d_d011016,26,여,30,4,2,1,1,1,4,2,5,7,4.0,1,0,['제주도+제주시']
d_d000007,1,남,40,5,3,2,2,4,3,3,2,5,6.0,4,2,"['제주도+제주시', '제주도+서귀포시']"
d_d010582,22,남,30,2,6,7,6,3,2,6,2,7,3.0,1,1,['제주도+서귀포시']
d_d001424,1,남,30,4,6,4,4,6,3,5,3,2,1.0,6,3,['제주도+제주시']
d_d009381,1,여,20,2,4,1,1,1,7,6,1,1,2.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d008066,7,여,20,4,7,7,1,7,7,7,7,1,7.0,2,0,['제주도+제주시']
d_d009921,28,여,30,4,3,5,4,6,5,4,2,5,1.0,4,4,"['제주도+제주시', '제주도+서귀포시']"
d_d004320,8,남,40,5,1,7,1,4,7,4,4,6,1.0,1,3,['제주도+서귀포시']
d_d002015,21,여,20,4,2,2,1,3,6,6,1,6,3.0,4,1,"['제주도+제주시', '제주도+서귀포시']"
d_d001732,5,남,60,1,1,2,2,2,1,2,6,7,2.0,2,2,['제주도+제주시']
d_d000241,23,여,30,4,2,2,2,1,6,6,6,2,9.0,1,1,['제주도+서귀포시']
d_d008119,26,여,20,4,4,6,1,4,4,7,1,7,3.0,3,1,['제주도+서귀포시']
d_d001287,8,남,50,7,1,2,1,6,1,1,1,7,1.0,20,0,['제주도+서귀포시']
d_d010056,2,여,20,4,5,1,6,3,6,6,6,2,3.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d001731,2,여,60,1,1,1,2,2,2,3,5,7,3.0,2,2,['제주도+제주시']
d_d003461,2,남,40,6,2,1,3,1,1,3,3,5,1.0,4,3,"['제주도+제주시', '제주도+서귀포시']"
d_d003005,5,여,30,6,2,3,4,2,3,5,2,3,2.0,4,1,"['제주도+제주시', '제주도+서귀포시']"
d_d001788,22,남,20,2,3,1,2,3,2,3,1,7,3.0,2,1,['제주도+제주시']
a_a001459,23,여,20,4,2,1,5,2,2,5,7,6,2.0,1,2,['인천광역시+중구']
d_d003458,9,여,30,4,5,1,2,1,1,1,1,5,2.0,2,1,['제주도+제주시']
d_d001340,22,여,20,4,4,5,2,4,4,2,4,6,1.0,4,1,"['제주도+제주시', '제주도+서귀포시']"
a_a000707,5,남,20,1,2,2,1,4,3,4,1,5,2.0,3,4,['인천광역시+강화군']
d_d010490,3,여,30,4,3,2,2,2,4,4,4,4,9.0,2,3,['제주도+제주시']
d_d000402,2,여,40,6,2,6,4,3,1,5,5,2,1.0,1,2,['제주도+서귀포시']
d_d010389,2,여,30,5,4,3,3,5,3,3,6,6,5.0,5,2,"['제주도+제주시', '제주도+서귀포시']"
c_c003189,2,남,20,3,4,2,2,4,3,5,4,5,3.0,3,3,"['전라남도+순천시', '전라남도+여수시']"
d_d010534,5,여,20,1,4,2,2,2,4,4,6,4,2.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d001850,5,남,30,4,2,2,2,3,2,4,3,4,1.0,1,1,['제주도+제주시']
d_d001879,24,여,20,4,3,2,2,3,3,6,6,7,2.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d003156,22,남,30,4,4,4,1,3,6,4,6,6,1.0,5,3,"['제주도+제주시', '제주도+서귀포시']"
d_d000145,24,여,20,2,2,1,4,5,6,4,5,5,3.0,4,3,"['제주도+제주시', '제주도+서귀포시']"
d_d010617,5,여,20,5,1,1,2,3,1,3,1,7,4.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d000496,1,남,20,4,1,2,2,3,2,2,5,6,1.0,2,1,['제주도+제주시']
d_d009007,10,여,60,2,2,2,2,3,2,4,6,4,2.0,2,1,['제주도+서귀포시']
d_d011813,22,여,20,3,1,2,2,5,4,5,7,2,7.0,2,1,['제주도+제주시']
d_d000987,1,여,20,2,3,2,2,3,6,5,5,4,3.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d005202,21,여,20,3,1,2,2,1,5,3,4,5,3.0,5,1,['제주도+제주시']
a_a017861,3,남,60,5,1,2,6,7,2,6,7,7,2.0,7,1,['인천광역시+강화군']
d_d003993,5,남,40,4,1,1,4,6,4,2,6,2,6.0,2,0,['제주도+제주시']
d_d005117,2,여,20,4,5,6,3,4,4,4,4,6,3.0,2,1,['제주도+서귀포시']
c_c000156,2,여,20,2,4,1,1,3,5,7,7,7,3.0,2,1,['전라남도+여수시']
d_d010447,2,남,30,6,2,2,3,2,4,5,2,6,2.0,2,0,"['제주도+제주시', '제주도+서귀포시']"
d_d006245,3,여,40,5,4,1,1,1,1,7,7,7,2.0,1,0,"['제주도+제주시', '제주도+서귀포시']"
d_d001357,1,남,30,4,1,4,2,3,1,2,2,6,3.0,2,3,['제주도+서귀포시']
d_d001373,23,여,20,5,6,2,2,1,3,5,6,6,9.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d000639,2,남,40,5,4,2,2,1,6,7,6,3,9.0,1,9,['제주도+제주시']
d_d002581,2,여,30,4,3,3,6,5,6,6,6,6,3.0,1,1,['제주도+서귀포시']
d_d009189,26,남,30,4,3,2,6,4,6,6,7,1,2.0,3,2,"['제주도+제주시', '제주도+서귀포시']"
d_d006952,22,여,50,6,1,4,6,2,1,4,7,4,10.0,1,2,['제주도+제주시']
d_d002856,22,여,30,1,6,4,1,4,7,3,1,7,1.0,3,2,"['제주도+제주시', '제주도+서귀포시']"
c_c007725,22,여,20,1,4,4,3,3,2,4,6,3,2.0,2,2,['충청남도+보령시']
d_d008994,5,여,20,4,3,1,4,3,3,5,5,3,1.0,1,3,['제주도+제주시']
d_d011460,1,여,20,4,2,1,1,4,7,6,1,7,2.0,6,0,['제주도+제주시']
d_d002811,21,여,20,4,2,2,1,4,6,2,2,7,2.0,4,0,"['제주도+제주시', '제주도+서귀포시']"
d_d000778,21,여,40,4,2,6,2,2,4,3,2,7,7.0,3,0,['제주도+제주시']
d_d001932,23,여,30,8,4,2,2,5,1,5,2,1,2.0,2,0,['제주도+제주시']
d_d002363,3,여,20,3,3,4,3,3,4,4,4,3,1.0,1,0,['제주도+제주시']
d_d005091,12,남,40,7,1,5,4,2,1,3,7,5,2.0,3,1,['제주도+서귀포시']
d_d012293,6,여,20,4,4,1,1,2,4,4,4,6,1.0,1,0,['제주도+제주시']
a_a007962,28,남,30,12,2,2,6,2,2,6,6,2,3.0,10,1,['인천광역시+강화군']
d_d001554,5,여,30,5,3,2,3,4,5,6,6,6,1.0,5,1,"['제주도+제주시', '제주도+서귀포시']"
d_d000538,2,여,20,2,3,2,1,4,2,6,3,6,2.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
b_b006302,28,여,50,6,2,6,1,3,6,2,5,3,7.0,1,0,['경상남도+남해군']
a_a004407,8,남,20,4,2,3,3,3,4,5,3,4,3.0,6,2,['인천광역시+강화군']
d_d002525,21,여,20,5,4,4,3,4,4,5,6,7,2.0,4,0,['제주도+서귀포시']
d_d005158,25,여,40,12,4,2,6,4,3,5,7,2,4.0,3,0,['제주도+제주시']
d_d001639,24,남,30,6,2,4,5,2,2,2,2,3,2.0,6,1,['제주도+제주시']
d_d007968,22,남,40,4,1,4,2,6,2,2,5,6,2.0,1,4,['제주도+제주시']
a_a007172,13,여,40,4,6,4,5,4,5,3,6,3,1.0,1,1,['인천광역시+강화군']
a_a000490,3,남,50,6,4,5,3,4,6,5,3,5,1.0,3,3,['인천광역시+강화군']
d_d010183,21,여,20,2,2,2,2,6,6,3,6,6,2.0,3,0,"['제주도+제주시', '제주도+서귀포시']"
d_d006743,4,여,30,4,3,3,3,2,3,3,3,6,1.0,1,2,['제주도+제주시']
d_d000281,2,남,20,5,2,1,2,1,1,1,2,4,1.0,1,3,"['제주도+제주시', '제주도+서귀포시']"
a_a000411,23,여,30,4,4,4,3,3,4,4,4,5,2.0,1,2,['인천광역시+중구']
d_d002758,28,여,20,2,6,2,2,2,6,6,2,6,6.0,1,2,"['제주도+제주시', '제주도+서귀포시']"
d_d002747,23,여,20,1,1,2,1,1,1,1,5,7,2.0,1,3,"['제주도+제주시', '제주도+서귀포시']"
d_d012383,4,남,30,4,6,3,2,6,3,4,6,3,1.0,4,0,['제주도+제주시']
d_d004268,3,여,30,1,1,1,1,7,4,4,4,4,2.0,6,3,['제주도+제주시']
d_d001893,21,남,40,6,1,1,1,4,2,6,7,7,2.0,4,1,"['제주도+제주시', '제주도+서귀포시']"
d_d000108,5,남,50,7,2,2,2,4,4,3,2,2,2.0,4,3,['제주도+제주시']
d_d005801,21,남,30,4,1,2,1,3,5,2,2,7,7.0,1,1,['제주도+서귀포시']
d_d003676,4,남,40,1,4,2,2,4,5,4,6,3,1.0,1,2,['제주도+서귀포시']
d_d002785,27,남,30,4,4,4,2,4,2,4,6,5,1.0,1,1,['제주도+제주시']
d_d002275,3,남,30,4,2,3,1,3,1,2,1,7,2.0,1,0,['제주도+제주시']
d_d003099,22,여,20,4,1,1,2,4,7,2,3,7,3.0,4,3,"['제주도+제주시', '제주도+서귀포시']"
d_d003374,25,남,30,4,4,4,4,4,4,4,4,4,7.0,5,0,['제주도+서귀포시']
d_d005475,22,남,20,4,2,2,2,3,1,3,5,5,10.0,1,1,['제주도+제주시']
d_d002742,1,여,20,4,2,2,4,5,3,3,5,5,1.0,3,0,['제주도+제주시']
d_d001443,1,남,30,4,4,2,2,6,5,3,3,7,1.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d000589,1,남,30,4,4,2,3,3,5,3,2,3,2.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d009464,22,여,20,3,1,3,2,6,7,6,6,6,3.0,2,1,['제주도+제주시']
d_d007844,21,여,30,4,3,5,2,3,4,3,3,5,6.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d010685,22,남,20,4,2,2,2,4,5,2,5,6,3.0,2,1,['제주도+제주시']
b_b001930,10,여,20,4,3,1,1,1,1,3,1,6,6.0,5,0,['제주도+제주시']
d_d007674,23,여,40,3,1,4,3,3,1,1,5,4,4.0,1,1,['제주도+서귀포시']
d_d009831,28,남,20,1,2,2,2,6,4,2,6,5,2.0,2,0,"['제주도+제주시', '제주도+서귀포시']"
c_c005215,22,여,20,4,4,4,2,3,4,4,5,6,1.0,3,0,"['전라남도+신안군', '전라남도+목포시']"
d_d000323,3,남,40,6,2,2,1,4,5,5,3,5,3.0,5,4,"['제주도+제주시', '제주도+서귀포시']"
d_d002756,10,여,30,4,1,1,4,2,4,4,4,7,1.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d000304,2,남,20,4,4,3,6,2,5,5,6,5,3.0,3,2,['제주도+제주시']
d_d009637,22,여,30,3,7,6,1,1,7,7,7,7,7.0,1,1,['제주도+제주시']
d_d001301,5,남,20,3,2,2,1,5,5,6,6,5,2.0,1,0,['제주도+서귀포시']
b_b007524,21,여,40,1,5,4,4,4,2,2,2,4,2.0,1,2,['인천광역시+중구']
d_d007947,23,여,30,1,1,2,1,2,6,3,3,7,7.0,3,3,['제주도+서귀포시']
d_d009075,3,여,20,4,5,1,2,3,2,3,6,2,2.0,1,0,['제주도+서귀포시']
d_d011027,21,여,30,2,1,4,3,3,1,3,2,7,1.0,3,2,"['제주도+제주시', '제주도+서귀포시']"
b_b005163,5,여,20,5,2,3,3,4,6,4,2,5,1.0,2,2,['경상남도+통영시']
d_d004486,9,여,30,4,4,4,1,1,7,6,2,7,3.0,1,2,['제주도+서귀포시']
d_d003567,28,남,30,5,2,3,2,4,3,4,3,6,2.0,2,2,['제주도+제주시']
d_d000499,28,여,40,4,2,2,2,2,1,4,5,6,7.0,3,0,"['제주도+제주시', '제주도+서귀포시']"
d_d010686,5,남,20,5,4,2,1,6,7,7,7,5,2.0,3,0,"['제주도+제주시', '제주도+서귀포시']"
d_d005574,3,여,20,3,2,2,2,3,6,3,2,6,3.0,1,1,['제주도+서귀포시']
d_d001221,5,여,20,3,6,2,2,5,6,5,2,6,7.0,5,1,['제주도+제주시']
a_a015106,28,여,30,6,2,1,1,1,4,1,1,7,6.0,2,1,['인천광역시+남동구']
c_c003425,4,남,60,3,1,6,1,4,6,2,6,7,8.0,4,0,['전라남도+목포시']
d_d001374,6,여,30,4,1,5,2,4,4,3,4,6,8.0,2,0,"['제주도+제주시', '제주도+서귀포시']"
d_d001209,2,여,20,1,1,1,1,4,4,1,4,7,7.0,2,0,"['제주도+제주시', '제주도+서귀포시']"
a_a001721,10,여,40,3,4,1,1,1,5,1,2,6,3.0,1,1,['인천광역시+강화군']
d_d012487,2,여,30,1,1,1,1,4,1,1,7,4,3.0,3,1,['제주도+서귀포시']
d_d004103,22,여,30,5,5,6,6,2,4,4,6,6,1.0,1,1,"['제주도+제주시', '전라남도+목포시']"
d_d000583,2,남,20,3,2,2,2,5,2,3,6,6,2.0,4,1,"['제주도+제주시', '제주도+서귀포시']"
d_d004695,21,여,20,4,3,1,3,4,3,2,5,6,1.0,6,0,['제주도+제주시']
d_d009909,5,남,20,2,2,6,1,6,2,4,6,5,2.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d009139,6,남,20,4,5,4,5,2,6,1,4,7,10.0,2,1,['제주도+서귀포시']
d_d009928,1,여,20,2,6,1,2,3,1,6,1,7,2.0,3,1,['제주도+제주시']
d_d000487,22,여,20,4,3,3,3,2,4,3,5,6,2.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d002218,22,여,40,8,2,2,4,1,3,6,4,6,8.0,1,3,"['제주도+제주시', '제주도+서귀포시']"
d_d004228,21,여,20,5,4,1,4,1,4,4,7,7,1.0,3,1,['제주도+서귀포시']
d_d001876,21,여,30,1,4,1,4,2,3,3,3,6,1.0,5,1,"['제주도+제주시', '제주도+서귀포시']"
d_d001881,2,남,20,5,4,2,2,5,2,5,7,4,2.0,4,0,['제주도+서귀포시']
d_d005290,23,여,20,3,3,2,2,2,1,1,6,2,2.0,5,0,['제주도+서귀포시']
d_d009080,26,여,60,3,2,4,3,4,3,5,5,5,2.0,1,0,['제주도+서귀포시']
d_d003916,8,남,30,4,2,2,4,4,4,5,6,5,1.0,1,0,['제주도+제주시']
d_d010232,23,남,40,4,1,4,2,3,2,2,4,3,3.0,5,3,['제주도+서귀포시']
d_d007637,1,여,20,2,4,6,5,5,5,5,4,4,3.0,1,1,['제주도+서귀포시']
d_d004713,6,여,30,4,2,6,4,2,2,2,5,3,3.0,1,5,['제주도+서귀포시']
a_a001993,2,남,40,7,3,1,3,2,4,4,1,7,3.0,1,3,['인천광역시+강화군']
d_d002661,22,여,30,6,2,2,6,4,5,6,6,6,9.0,4,1,['제주도+제주시']
d_d005364,22,여,30,4,2,2,1,1,6,6,6,7,1.0,10,0,['제주도+서귀포시']
d_d002949,2,여,40,2,4,3,2,3,2,3,6,3,10.0,6,2,['제주도+서귀포시']
d_d009914,21,여,20,1,4,2,6,4,4,3,2,4,2.0,1,0,['제주도+제주시']
d_d002711,23,여,30,4,2,2,1,3,4,1,6,6,4.0,2,0,['제주도+서귀포시']
a_a002113,1,남,30,5,2,3,1,3,4,2,2,4,3.0,1,1,['인천광역시+중구']
d_d003170,22,여,40,4,2,4,2,4,3,4,3,4,1.0,5,1,['제주도+제주시']
d_d006977,21,여,20,4,4,4,3,5,2,5,1,2,2.0,1,0,"['제주도+제주시', '제주도+서귀포시']"
a_a003299,3,남,40,6,1,4,2,2,2,2,6,1,2.0,2,0,['인천광역시+강화군']
d_d011481,22,여,30,4,3,4,4,4,5,4,3,6,3.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d000964,22,여,20,4,1,1,1,1,1,1,1,1,7.0,4,0,['제주도+제주시']
d_d000866,1,남,20,2,6,2,2,1,4,4,4,7,2.0,1,3,['제주도+서귀포시']
d_d000640,22,남,30,10,2,4,2,2,3,3,5,7,7.0,2,2,['제주도+서귀포시']
b_b010058,2,남,50,6,2,2,2,1,1,3,2,5,1.0,4,1,['경상남도+거제시']
d_d000754,22,여,20,2,5,2,3,4,5,3,6,4,2.0,2,2,"['제주도+제주시', '제주도+서귀포시']"
d_d007747,22,남,20,4,4,4,4,5,5,3,4,5,6.0,1,1,['제주도+제주시']
d_d001444,23,남,60,7,2,2,4,2,6,6,4,7,2.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d009258,2,여,20,2,1,3,1,5,2,1,1,7,7.0,1,1,['제주도+제주시']
d_d001269,22,남,30,5,5,1,1,2,1,4,3,3,5.0,1,0,['제주도+제주시']
d_d000518,5,남,20,5,2,5,2,3,2,2,5,6,1.0,3,1,"['제주도+제주시', '제주도+서귀포시']"
d_d003370,26,여,40,3,4,3,2,3,4,5,3,3,3.0,3,2,['제주도+서귀포시']
d_d003583,1,남,30,3,3,5,3,3,5,3,2,6,1.0,4,1,['제주도+서귀포시']
d_d003566,24,여,20,4,5,2,1,5,6,4,1,7,1.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
c_c002171,2,여,30,6,1,1,5,1,4,7,6,6,1.0,5,6,['충청남도+태안군']
d_d009048,22,여,20,2,1,2,2,5,4,2,5,5,7.0,1,0,['제주도+서귀포시']
d_d005450,21,여,20,1,3,3,4,5,3,4,5,4,1.0,3,0,['제주도+서귀포시']
d_d003521,21,남,40,2,1,4,2,4,4,2,6,6,2.0,4,1,"['제주도+제주시', '제주도+서귀포시']"
d_d005310,24,여,40,1,2,4,2,4,2,2,5,4,2.0,3,1,['제주도+제주시']
d_d006795,6,남,30,3,1,1,1,4,1,2,4,4,1.0,1,1,['제주도+서귀포시']
d_d003822,3,여,20,2,3,2,1,3,3,4,5,5,1.0,1,0,['제주도+서귀포시']
d_d005426,5,여,20,3,1,1,1,1,4,1,7,6,2.0,2,0,"['제주도+제주시', '제주도+서귀포시']"
d_d001215,21,여,30,5,1,4,6,1,6,5,6,2,3.0,3,1,"['제주도+제주시', '제주도+서귀포시']"
d_d012422,3,여,30,5,3,4,2,2,2,3,5,6,2.0,1,0,['제주도+서귀포시']
d_d001560,6,여,20,2,2,1,1,7,7,1,6,1,3.0,2,5,"['제주도+제주시', '제주도+서귀포시']"
d_d001665,1,여,40,4,3,3,1,1,1,6,5,7,5.0,1,5,"['제주도+제주시', '제주도+서귀포시']"
d_d000801,6,여,20,4,2,2,2,3,2,5,6,5,2.0,4,1,"['제주도+제주시', '제주도+서귀포시']"
d_d005303,3,여,40,5,1,1,1,4,4,1,3,2,4.0,10,0,['제주도+서귀포시']
d_d000692,26,여,20,5,2,1,4,5,4,2,2,4,1.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
a_a001517,22,남,30,5,6,3,6,1,1,6,7,7,3.0,1,3,['인천광역시+연수구']
a_a001318,3,남,30,4,1,3,2,2,4,4,2,5,1.0,2,1,['인천광역시+강화군']
d_d002948,24,여,20,1,1,2,1,6,4,1,7,7,1.0,3,0,"['제주도+제주시', '제주도+서귀포시']"
d_d000331,22,여,20,3,4,1,1,3,4,5,3,5,1.0,1,2,['제주도+제주시']
d_d007812,1,여,20,3,4,4,4,4,4,4,4,4,2.0,1,1,['제주도+제주시']
d_d001211,21,남,20,5,4,2,2,3,5,4,5,5,1.0,4,1,['제주도+제주시']
a_a002374,1,여,20,1,1,1,1,1,7,1,4,7,1.0,5,0,['서울특별시+성동구']
d_d000868,21,남,20,2,4,3,2,4,4,4,5,3,4.0,2,0,['제주도+서귀포시']
c_c001762,1,남,30,4,1,4,4,4,1,4,7,4,1.0,4,0,['전라남도+여수시']
d_d001381,22,여,20,5,1,1,1,1,4,4,4,6,3.0,2,1,['제주도+제주시']
d_d010215,21,여,30,4,2,2,3,3,5,5,2,6,3.0,3,3,"['제주도+제주시', '제주도+서귀포시']"
d_d000341,5,여,30,6,3,1,2,2,4,6,6,6,3.0,4,1,"['제주도+제주시', '제주도+서귀포시']"
d_d009751,28,남,30,3,3,3,4,4,3,4,3,5,2.0,1,0,['제주도+제주시']
d_d005424,28,여,20,3,6,2,4,2,2,3,5,2,4.0,3,1,['제주도+서귀포시']
d_d012427,3,여,50,4,3,4,1,4,3,2,3,5,6.0,2,0,['제주도+서귀포시']
d_d005545,3,여,20,3,1,1,1,4,4,2,6,4,1.0,1,1,['제주도+서귀포시']
d_d007716,23,남,20,4,2,1,3,3,2,3,4,3,2.0,1,1,['제주도+제주시']
d_d002095,23,여,30,4,7,1,1,2,4,5,6,3,2.0,5,2,['제주도+서귀포시']
d_d004982,1,남,40,3,4,5,6,6,3,1,7,2,2.0,2,0,['제주도+제주시']
a_a001527,5,남,30,3,3,2,5,5,2,6,2,7,1.0,2,4,['인천광역시+중구']
d_d000036,2,남,20,2,4,2,4,2,2,5,1,4,7.0,4,1,['제주도+서귀포시']
d_d001279,2,여,30,5,2,3,2,3,3,6,6,5,2.0,6,1,"['제주도+제주시', '제주도+서귀포시']"
c_c000002,2,남,20,4,4,1,7,1,1,4,1,1,1.0,2,4,['충청남도+태안군']
b_b011144,1,여,20,3,4,4,1,1,1,4,4,7,3.0,2,1,['경상남도+거제시']
d_d003795,22,여,30,4,4,1,1,1,4,1,1,7,1.0,2,3,['제주도+제주시']
d_d000898,6,여,30,4,2,4,4,2,1,3,5,2,2.0,4,0,"['제주도+제주시', '제주도+서귀포시']"
b_b000278,4,여,30,5,3,5,5,6,3,5,6,4,3.0,10,3,['경상남도+창원시']
d_d009521,21,여,20,4,3,2,4,4,2,6,1,7,5.0,1,0,['제주도+제주시']
d_d003720,2,남,40,11,1,1,1,1,7,7,1,7,2.0,4,3,"['제주도+제주시', '제주도+서귀포시']"
d_d009717,26,여,20,3,4,2,2,3,4,5,2,7,3.0,6,1,"['제주도+제주시', '제주도+서귀포시']"
d_d004588,28,여,20,2,3,1,2,3,4,4,5,3,2.0,1,3,['제주도+서귀포시']
a_a004595,1,여,30,5,1,7,1,5,6,6,1,1,6.0,1,2,['제주도+서귀포시']
d_d012446,25,여,40,5,1,1,1,2,2,2,2,3,2.0,2,2,['제주도+서귀포시']
a_a002792,21,남,30,5,2,1,2,2,2,2,4,6,3.0,10,1,['인천광역시+중구']
d_d001614,28,여,20,4,4,4,2,3,7,4,6,4,1.0,2,0,['제주도+제주시']
d_d012273,11,남,40,4,3,5,5,5,3,3,5,3,8.0,1,3,['제주도+서귀포시']
b_b003850,24,여,30,4,1,3,1,7,7,1,3,5,7.0,1,0,['경상북도+울릉군']
d_d004479,2,여,30,3,4,4,4,3,2,2,7,2,2.0,1,1,['제주도+서귀포시']
b_b000461,23,남,30,4,2,1,3,1,4,6,5,7,3.0,6,1,['경상남도+거제시']
d_d005869,8,남,20,6,2,4,4,4,4,1,4,4,2.0,2,1,['제주도+제주시']
d_d010886,5,여,20,5,1,1,1,4,4,1,7,1,1.0,10,0,['제주도+제주시']
d_d004802,11,여,30,4,4,2,2,4,5,3,2,7,2.0,4,0,['제주도+제주시']
d_d001164,22,남,20,2,2,2,2,5,4,4,6,5,1.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d005348,22,여,30,5,1,1,1,4,6,1,7,7,3.0,4,1,['제주도+서귀포시']
d_d006709,2,남,30,4,2,6,3,3,2,3,5,6,7.0,2,1,['제주도+서귀포시']
d_d009969,2,남,30,6,4,4,1,2,6,1,2,1,3.0,1,2,"['제주도+제주시', '제주도+서귀포시']"
d_d000996,3,여,30,1,2,2,2,2,4,5,5,4,1.0,1,2,"['제주도+제주시', '제주도+서귀포시']"
c_c003813,2,여,50,1,1,2,4,1,1,7,2,2,2.0,2,1,['충청남도+태안군']
d_d006919,23,남,20,5,4,1,1,3,6,6,2,5,9.0,1,3,['제주도+서귀포시']
d_d004615,1,여,20,4,2,2,2,4,5,3,7,4,1.0,2,0,"['제주도+제주시', '제주도+서귀포시']"
d_d009470,5,여,20,1,4,2,2,2,2,3,6,6,2.0,6,0,['제주도+제주시']
d_d005742,21,남,30,5,4,3,3,1,2,2,4,5,2.0,8,0,['제주도+서귀포시']
d_d006300,22,여,30,5,3,4,2,2,3,5,6,3,1.0,7,1,"['제주도+제주시', '제주도+서귀포시']"
d_d000258,4,남,30,8,4,1,2,2,5,6,3,2,2.0,3,0,['제주도+서귀포시']
d_d006121,5,남,30,5,2,2,1,5,6,6,2,2,2.0,1,0,['제주도+제주시']
d_d000795,28,여,20,5,2,1,6,2,5,3,6,3,1.0,1,0,['제주도+제주시']
d_d010030,21,여,20,5,2,1,2,2,2,2,4,5,2.0,3,1,['제주도+제주시']
d_d004491,1,여,30,5,4,1,1,2,4,6,6,7,2.0,3,1,['제주도+제주시']
d_d001904,1,여,20,5,3,2,6,2,2,6,6,2,3.0,6,3,['제주도+제주시']
d_d000956,5,남,20,2,2,2,2,4,2,3,3,5,7.0,3,7,['제주도+서귀포시']
d_d001455,2,남,40,6,2,2,5,1,1,3,2,3,1.0,3,1,['제주도+제주시']
a_a002451,21,여,20,1,1,2,1,4,3,4,5,4,2.0,1,1,['인천광역시+연수구']
c_c006857,2,남,30,4,6,2,2,2,3,1,4,5,2.0,1,1,['충청남도+태안군']
d_d002170,1,여,20,4,5,1,2,5,2,6,6,7,2.0,5,1,['제주도+제주시']
d_d006135,22,남,30,5,6,4,2,4,6,6,5,7,3.0,4,2,"['제주도+제주시', '제주도+서귀포시']"
d_d007482,21,여,20,2,1,7,4,1,1,6,6,4,7.0,5,1,['제주도+제주시']
a_a002133,3,여,40,7,1,2,2,2,1,4,2,1,2.0,2,0,['인천광역시+강화군']
d_d009042,21,여,20,2,2,1,1,4,1,1,6,4,4.0,6,0,"['제주도+제주시', '제주도+서귀포시']"
d_d009800,22,여,20,4,1,1,1,4,4,7,7,4,1.0,1,4,"['제주도+제주시', '제주도+서귀포시']"
d_d001367,4,남,20,5,4,1,1,3,6,5,3,3,7.0,1,0,"['제주도+제주시', '제주도+서귀포시']"
d_d007489,21,여,40,1,3,3,4,4,2,5,5,4,1.0,4,3,['제주도+제주시']
d_d000854,5,여,30,4,4,1,4,3,6,4,1,3,3.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d003415,28,여,40,1,1,4,5,4,3,4,2,7,2.0,1,0,['제주도+서귀포시']
d_d005323,21,여,20,4,3,2,7,2,2,7,1,3,6.0,2,0,['제주도+제주시']
d_d012354,21,남,40,4,1,6,4,3,2,2,2,7,2.0,3,1,['제주도+제주시']
d_d000293,21,여,20,4,2,2,1,6,3,2,2,7,1.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d006120,21,여,20,1,3,2,2,6,2,1,6,2,3.0,1,1,['제주도+서귀포시']
d_d000483,22,여,20,3,5,1,1,5,2,1,1,7,5.0,5,1,"['제주도+제주시', '제주도+서귀포시']"
